timestamp,epic,bid,ask,price,volume,timeframe
2026-03-11T04:16:57.954Z,CS.D.EURUSD.MINI.IP,1.0899509871958564,1.0899909871958562,1.0899709871958563,568,tick
2026-03-11T04:16:58.455Z,CS.D.EURUSD.MINI.IP,1.0899691395033997,1.0900091395033995,1.0899891395033996,548,tick
2026-03-11T04:16:58.489Z,CS.D.EURUSD.MINI.IP,1.0899469434185904,1.0899869434185903,1.0899669434185904,412,tick
2026-03-11T04:16:58.509Z,CS.D.EURUSD.MINI.IP,1.0900281039479203,1.09006810394792,1.0900481039479202,832,tick
2026-03-11T04:16:58.954Z,CS.D.EURUSD.MINI.IP,1.089947488998717,1.089987488998717,1.089967488998717,425,tick
2026-03-11T04:16:58.992Z,CS.D.EURUSD.MINI.IP,1.0899706491592096,1.0900106491592094,1.0899906491592095,876,tick
2026-03-11T04:16:59.026Z,CS.D.EURUSD.MINI.IP,1.0900269926196637,1.0900669926196636,1.0900469926196636,493,tick
2026-03-11T04:16:59.469Z,CS.D.EURUSD.MINI.IP,1.0899840851987879,1.0900240851987877,1.0900040851987878,871,tick
2026-03-11T04:16:59.505Z,CS.D.EURUSD.MINI.IP,1.0899312543277377,1.0899712543277376,1.0899512543277377,914,tick
2026-03-11T04:16:59.529Z,CS.D.EURUSD.MINI.IP,1.090037955694139,1.090077955694139,1.090057955694139,355,tick
2026-03-11T04:17:00.000Z,CS.D.EURUSD.MINI.IP,1.0900144136760044,1.0900544136760042,1.0900344136760043,361,tick
2026-03-11T04:17:00.055Z,CS.D.EURUSD.MINI.IP,1.0899610916650064,1.0900010916650062,1.0899810916650063,292,tick
2026-03-11T04:17:00.057Z,CS.D.EURUSD.MINI.IP,1.090067431588259,1.0901074315882588,1.090087431588259,1007,tick
2026-03-11T04:17:00.503Z,CS.D.EURUSD.MINI.IP,1.089971825480134,1.0900118254801339,1.089991825480134,726,tick
2026-03-11T04:17:00.570Z,CS.D.EURUSD.MINI.IP,1.0899850755734406,1.0900250755734404,1.0900050755734405,877,tick
2026-03-11T04:17:00.572Z,CS.D.EURUSD.MINI.IP,1.090114062919115,1.0901540629191149,1.090134062919115,262,tick
2026-03-11T04:17:01.019Z,CS.D.EURUSD.MINI.IP,1.0899275310490961,1.089967531049096,1.089947531049096,597,tick
2026-03-11T04:17:01.086Z,CS.D.EURUSD.MINI.IP,1.0900226111165263,1.0900626111165261,1.0900426111165262,638,tick
2026-03-11T04:17:01.088Z,CS.D.EURUSD.MINI.IP,1.0900982739019631,1.090138273901963,1.090118273901963,870,tick
2026-03-11T04:17:01.520Z,CS.D.EURUSD.MINI.IP,1.0899167681306732,1.089956768130673,1.089936768130673,415,tick
2026-03-11T04:17:01.599Z,CS.D.EURUSD.MINI.IP,1.0900164662146459,1.0900564662146457,1.0900364662146458,642,tick
2026-03-11T04:17:01.613Z,CS.D.EURUSD.MINI.IP,1.0901085568640276,1.0901485568640275,1.0901285568640275,742,tick
2026-03-11T04:17:02.035Z,CS.D.EURUSD.MINI.IP,1.089874732922527,1.0899147329225267,1.0898947329225268,786,tick
2026-03-11T04:17:02.102Z,CS.D.EURUSD.MINI.IP,1.0900513824055744,1.0900913824055742,1.0900713824055743,1051,tick
2026-03-11T04:17:02.115Z,CS.D.EURUSD.MINI.IP,1.090098609782207,1.0901386097822068,1.0901186097822069,590,tick
2026-03-11T04:17:02.535Z,CS.D.EURUSD.MINI.IP,1.0898465573917933,1.089886557391793,1.0898665573917932,139,tick
2026-03-11T04:17:02.615Z,CS.D.EURUSD.MINI.IP,1.090061719050876,1.0901017190508757,1.0900817190508758,183,tick
2026-03-11T04:17:02.624Z,CS.D.EURUSD.MINI.IP,1.0901059260629997,1.0901459260629995,1.0901259260629996,871,tick
2026-03-11T04:17:03.046Z,CS.D.EURUSD.MINI.IP,1.0898351972496867,1.0898751972496865,1.0898551972496866,536,tick
2026-03-11T04:17:03.151Z,CS.D.EURUSD.MINI.IP,1.09004939412673,1.0900893941267298,1.0900693941267299,623,tick
2026-03-11T04:17:03.169Z,CS.D.EURUSD.MINI.IP,1.090131786255084,1.0901717862550837,1.0901517862550838,528,tick
