timestamp,epic,bid,ask,price,volume,timeframe
2026-03-11T00:17:50.455Z,CS.D.EURUSD.MINI.IP,1.0899962130967031,1.090036213096703,1.090016213096703,528,tick
2026-03-11T00:17:50.475Z,CS.D.EURUSD.MINI.IP,1.0899876661985148,1.0900276661985147,1.0900076661985147,676,tick
2026-03-11T00:17:50.960Z,CS.D.EURUSD.MINI.IP,1.090009793700729,1.0900497937007287,1.0900297937007288,851,tick
2026-03-11T00:17:51.004Z,CS.D.EURUSD.MINI.IP,1.0899721280928931,1.090012128092893,1.089992128092893,739,tick
2026-03-11T00:17:51.470Z,CS.D.EURUSD.MINI.IP,1.0900531310468469,1.0900931310468467,1.0900731310468468,795,tick
2026-03-11T00:17:51.501Z,CS.D.EURUSD.MINI.IP,1.0900197488441876,1.0900597488441874,1.0900397488441875,592,tick
2026-03-11T00:17:51.505Z,CS.D.EURUSD.MINI.IP,1.0899360579930704,1.0899760579930702,1.0899560579930703,949,tick
2026-03-11T00:17:51.973Z,CS.D.EURUSD.MINI.IP,1.0900458942274702,1.09008589422747,1.0900658942274701,661,tick
2026-03-11T00:17:52.014Z,CS.D.EURUSD.MINI.IP,1.090058791925053,1.0900987919250529,1.090078791925053,197,tick
2026-03-11T00:17:52.039Z,CS.D.EURUSD.MINI.IP,1.0899204762974766,1.0899604762974764,1.0899404762974765,390,tick
2026-03-11T00:17:52.484Z,CS.D.EURUSD.MINI.IP,1.0900578267501286,1.0900978267501285,1.0900778267501285,108,tick
2026-03-11T00:17:52.538Z,CS.D.EURUSD.MINI.IP,1.0900350121498434,1.0900750121498433,1.0900550121498433,951,tick
2026-03-11T00:17:52.541Z,CS.D.EURUSD.MINI.IP,1.0899477431379632,1.089987743137963,1.089967743137963,491,tick
2026-03-11T00:17:52.985Z,CS.D.EURUSD.MINI.IP,1.09008377277586,1.09012377277586,1.09010377277586,541,tick
2026-03-11T00:17:53.050Z,CS.D.EURUSD.MINI.IP,1.0900375267888287,1.0900775267888285,1.0900575267888286,134,tick
2026-03-11T00:17:53.053Z,CS.D.EURUSD.MINI.IP,1.0899343732895272,1.089974373289527,1.0899543732895272,804,tick
2026-03-11T00:17:53.487Z,CS.D.EURUSD.MINI.IP,1.0900942616132272,1.090134261613227,1.090114261613227,1061,tick
2026-03-11T00:17:53.557Z,CS.D.EURUSD.MINI.IP,1.0900055105384734,1.0900455105384732,1.0900255105384733,994,tick
2026-03-11T00:17:53.563Z,CS.D.EURUSD.MINI.IP,1.0899812119573724,1.0900212119573722,1.0900012119573723,559,tick
2026-03-11T00:17:54.000Z,CS.D.EURUSD.MINI.IP,1.090137397988445,1.0901773979884448,1.090157397988445,926,tick
2026-03-11T00:17:54.066Z,CS.D.EURUSD.MINI.IP,1.090025488329283,1.0900654883292829,1.090045488329283,729,tick
2026-03-11T00:17:54.071Z,CS.D.EURUSD.MINI.IP,1.089952148126452,1.0899921481264518,1.089972148126452,447,tick
2026-03-11T00:17:54.510Z,CS.D.EURUSD.MINI.IP,1.0901669675624635,1.0902069675624633,1.0901869675624634,523,tick
2026-03-11T00:17:54.580Z,CS.D.EURUSD.MINI.IP,1.0899768454512584,1.0900168454512582,1.0899968454512583,207,tick
2026-03-11T00:17:54.592Z,CS.D.EURUSD.MINI.IP,1.089917368688027,1.0899573686880268,1.089937368688027,594,tick
2026-03-11T00:17:55.017Z,CS.D.EURUSD.MINI.IP,1.0902116508241861,1.090251650824186,1.090231650824186,709,tick
2026-03-11T00:17:55.081Z,CS.D.EURUSD.MINI.IP,1.0899910962996042,1.090031096299604,1.0900110962996041,364,tick
2026-03-11T00:17:55.099Z,CS.D.EURUSD.MINI.IP,1.0899342372829197,1.0899742372829195,1.0899542372829196,1014,tick
2026-03-11T00:17:55.520Z,CS.D.EURUSD.MINI.IP,1.0901785221860971,1.090218522186097,1.090198522186097,744,tick
2026-03-11T00:17:55.596Z,CS.D.EURUSD.MINI.IP,1.0900181169720842,1.090058116972084,1.090038116972084,116,tick
2026-03-11T00:17:55.607Z,CS.D.EURUSD.MINI.IP,1.0899343612278527,1.0899743612278525,1.0899543612278526,418,tick
2026-03-11T00:17:56.029Z,CS.D.EURUSD.MINI.IP,1.0902084204375646,1.0902484204375644,1.0902284204375645,487,tick
2026-03-11T00:17:56.099Z,CS.D.EURUSD.MINI.IP,1.0900053079591214,1.0900453079591212,1.0900253079591213,173,tick
2026-03-11T00:17:56.114Z,CS.D.EURUSD.MINI.IP,1.0899054420015577,1.0899454420015575,1.0899254420015576,601,tick
2026-03-11T00:17:56.537Z,CS.D.EURUSD.MINI.IP,1.090185256391057,1.0902252563910568,1.090205256391057,226,tick
2026-03-11T00:17:56.619Z,CS.D.EURUSD.MINI.IP,1.0900455085801106,1.0900855085801104,1.0900655085801105,797,tick
2026-03-11T00:17:56.624Z,CS.D.EURUSD.MINI.IP,1.089898059933217,1.089938059933217,1.089918059933217,236,tick
2026-03-11T00:17:57.045Z,CS.D.EURUSD.MINI.IP,1.0901541081421249,1.0901941081421247,1.0901741081421248,986,tick
2026-03-11T00:17:57.128Z,CS.D.EURUSD.MINI.IP,1.0900519285160652,1.090091928516065,1.0900719285160652,432,tick
2026-03-11T00:17:57.140Z,CS.D.EURUSD.MINI.IP,1.0899088004919384,1.0899488004919382,1.0899288004919383,299,tick
2026-03-11T00:17:57.549Z,CS.D.EURUSD.MINI.IP,1.090149880871817,1.090189880871817,1.090169880871817,342,tick
