timestamp,epic,bid,ask,price,volume,timeframe
2026-03-11T03:33:17.971Z,CS.D.EURUSD.MINI.IP,1.16285,1.16294,1.162895,216,tick
2026-03-11T03:33:17.998Z,CS.D.EURUSD.MINI.IP,1.16285,1.16294,1.162895,946,tick
2026-03-11T03:33:18.361Z,CS.D.GBPUSD.MINI.IP,1.34488,1.34503,1.3449550000000001,1030,tick
2026-03-11T03:33:18.373Z,CS.D.GBPUSD.MINI.IP,1.34488,1.34503,1.3449550000000001,1012,tick
2026-03-11T03:33:20.922Z,CS.D.EURUSD.MINI.IP,1.16282,1.16291,1.162865,848,tick
2026-03-11T03:33:20.952Z,CS.D.EURUSD.MINI.IP,1.16282,1.16291,1.162865,840,tick
2026-03-11T03:33:21.258Z,CS.D.GBPUSD.MINI.IP,1.34488,1.34503,1.3449550000000001,129,tick
2026-03-11T03:33:21.288Z,CS.D.GBPUSD.MINI.IP,1.34488,1.34503,1.3449550000000001,609,tick
2026-03-11T03:33:23.947Z,CS.D.EURUSD.MINI.IP,1.16282,1.16291,1.162865,798,tick
2026-03-11T03:33:24.016Z,CS.D.EURUSD.MINI.IP,1.16282,1.16291,1.162865,971,tick
2026-03-11T03:33:24.286Z,CS.D.GBPUSD.MINI.IP,1.34487,1.34502,1.344945,884,tick
2026-03-11T03:33:24.346Z,CS.D.GBPUSD.MINI.IP,1.34487,1.34502,1.344945,1041,tick
